TICKER,TICKER_NM,TICKER_TYPE,TICKER_STAT
442260,마이티 다이나믹퀀트액티브,0,정상
442320,KBSTAR 글로벌원자력iSelect,0,정상
442550,KBSTAR TDF2030액티브,0,정상
442560,KBSTAR TDF2040액티브,0,정상
442570,KBSTAR TDF2050액티브,0,정상
442580,ARIRANG 글로벌D램반도체iSelect,0,정상
444200,SOL KEDI메가테크액티브,0,정상
444490,WOORI 미국S&P500,0,정상
445150,KODEX K-친환경선박액티브,0,정상
445290,KODEX K-로봇액티브,0,정상
445690,BNK 주주가치액티브,0,정상
445910,TIGER MKF배당귀족,0,정상
445930,KOSEF 차이나A50커넥트레버리지MSCI(합성H),0,정상
445950,KOSEF 차이나A50커넥트인버스MSCI(합성 H),0,정상
446070,유니드비티플러스,0,정상
446690,KODEX 아시아반도체공급망exChina액티브,0,정상
446700,KBSTAR 배터리 리사이클링iSelect,0,정상
446720,SOL 미국배당다우존스,0,정상
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,0,정상
447430,ACE 차세대가치주액티브,0,정상
447620,SOL 미국TOP5채권혼합40 Solactive,0,정상
447660,ARIRANG Apple채권혼합Fn,0,정상
447770,TIGER 테슬라채권혼합Fn,0,정상
447780,TIGER 23-12 국공채액티브,0,정상
447820,TIGER 24-10 회사채(A+이상)액티브,0,정상
448100,WOORI 200,0,정상
448290,TIGER 미국S&P500TR(H),0,정상
448300,TIGER 미국나스닥100TR(H),0,정상
448310,KODEX 23-12 국고채액티브,0,정상
448320,KODEX 23-12 은행채(AA+이상)액티브,0,정상
448330,KODEX 삼성전자채권혼합Wise,0,정상
448490,HANARO 32-10 국고채액티브,0,정상
448510,HANARO 글로벌신재생에너지MSCI(합성),0,정상
448540,ACE 엔비디아채권혼합블룸버그,0,정상
448570,FOCUS AI코리아액티브,0,정상
448590,KBSTAR 23-11 회사채(AA-이상)액티브,0,정상
448600,KBSTAR 25-11 회사채(AA-이상)액티브,0,정상
448630,KBSTAR 삼성그룹Top3채권혼합블룸버그,0,정상
448870,ACE 23-12 회사채(AA-이상)액티브,0,정상
448880,ACE 24-12 회사채(AA-이상)액티브,0,정상
449170,TIGER KOFR금리액티브(합성),0,정상
449180,KODEX 미국S&P500(H),0,정상
449190,KODEX 미국나스닥100(H),0,정상
449450,ARIRANG K방산Fn,0,정상
449540,SOL 24-06 국고채액티브,0,정상
449580,KBSTAR 미국빅데이터Top3채권혼합iSelect,0,정상
449680,TIGER 한중전기차(합성),0,정상
449690,TIGER 한중반도체(합성),0,정상
449770,KOSEF 미국S&P500,0,정상
449780,KOSEF 미국S&P500(H),0,정상
450120,KOSEF SK그룹대표주,0,정상
450140,코오롱모빌리티그룹,0,정상
45014K,코오롱모빌리티그룹우,0,정상
450180,KODEX 한중전기차(합성),0,정상
450190,KODEX 한중반도체(합성),0,정상
450910,SOL 코스닥150,0,정상
451000,ARIRANG 종합채권(AA-이상)액티브,0,정상
451060,KTOP K200액티브,0,정상
451150,에셋플러스 글로벌영에이지액티브,0,정상
451530,TIGER 국고채30년스트립액티브,0,정상
451540,TIGER 종합채권(AA-이상)액티브,0,정상
451600,ARIRANG 국고채30년액티브,0,정상
451670,KBSTAR 국채30년레버리지KAP(합성),0,정상
452250,ACE 미국30년국채선물레버리지(합성 H),0,정상
452440,VITA 밸류알파액티브,0,정상
453010,ARIRANG KOFR금리,0,정상
453060,HANARO KOFR금리액티브(합성),0,정상
453080,KOSEF 미국나스닥100(H),0,정상
453850,ACE 미국30년국채액티브(H),0,정상
950210,프레스티지바이오파마,0,정상
500055,신한 인버스 Russell 2000 ETN,0,정상
500056,신한 레버리지 Russell 2000 ETN,0,정상
500057,신한 인버스 2X Russell 2000 ETN,0,정상
500059,신한 FnGuide 메타버스 ETN,0,정상
500060,신한 코스피 200 ETN,0,정상
500061,신한 인버스 코스피 200 선물 ETN,0,정상
500062,신한 코스닥 150 ETN,0,정상
500063,신한 인버스 코스닥 150 선물 ETN,0,정상
500064,신한 FnGuide 폐기물처리 ETN,0,정상
500065,신한 블룸버그 레버리지 WTI원유 선물 ETN,0,정상
500066,신한 블룸버그 인버스 2X WTI원유 선물 ETN,0,정상
500067,신한 레버리지 10년 국채선물 ETN,0,정상
500068,신한 인버스 2X 10년 국채선물 ETN,0,정상
500069,신한 레버리지 코스피 200 선물 ETN,0,정상
500070,신한 인버스 2X 코스피 200 선물 ETN,0,정상
500071,신한 레버리지 코스닥 150 선물 ETN,0,정상
500072,신한 인버스 2X 코스닥 150 선물 ETN,0,정상
500073,신한 블룸버그 2X 천연가스 선물 ETN(H),0,정상
500074,신한 블룸버그 -2X 천연가스 선물 ETN(H),0,정상
500075,신한 FnGuide 치킨 ETN,0,정상
500076,신한 S&P500 VIX S/T 선물 ETN D,0,정상
500007,신한 인버스 은 선물 ETN(H),0,정상
500001,신한 K200 USD 선물 바이셀 ETN,0,정상
500002,신한 USD K200 선물 바이셀 ETN,0,정상
500035,신한 레버리지 미국달러 선물 ETN,0,정상
500036,신한 인버스 2X 미국달러 선물 ETN,0,정상
500020,신한 레버리지 다우존스지수 선물 ETN(H),0,정상
500028,신한 인버스 2X 다우존스지수 선물 ETN(H),0,정상
500050,신한 레버리지 S&P500 선물 ETN,0,정상
500051,신한 인버스 2X S&P500 선물 ETN,0,정상
500003,신한 인버스 WTI원유 선물 ETN(H),0,정상
500004,신한 브렌트원유 선물 ETN(H),0,정상
500005,신한 인버스 브렌트원유 선물 ETN(H),0,정상
500006,신한 인버스 금 선물 ETN(H),0,정상
500008,신한 인버스 구리 선물 ETN(H),0,정상
500009,신한 다우존스지수 선물 ETN(H),0,정상
500010,신한 인버스 다우존스지수 선물 ETN(H),0,정상
500011,신한 달러인덱스 선물 ETN(H),0,정상
500012,신한 인버스 달러인덱스 선물 ETN(H),0,정상
500013,신한 옥수수 선물 ETN(H),0,정상
500014,신한 인버스 옥수수 선물 ETN(H),0,정상
500015,신한 WTI원유 선물 ETN(H),0,정상
500016,신한 금 선물 ETN(H),0,정상
500017,신한 은 선물 ETN(H),0,정상
500018,신한 구리 선물 ETN(H),0,정상
500019,신한 레버리지 WTI원유 선물 ETN(H),0,정상
500023,신한 콩 선물 ETN(H),0,정상
500024,신한 인버스 콩 선물 ETN(H),0,정상
500027,신한 인버스 2X WTI원유 선물 ETN(H),0,정상
500029,신한 레버리지 은 선물 ETN(H),0,정상
500030,신한 인버스 2X 은 선물 ETN(H),0,정상
500037,신한 레버리지 금 선물 ETN,0,정상
500038,신한 인버스 2X 금 선물 ETN,0,정상
500040,신한 레버리지 구리 선물 ETN,0,정상
500041,신한 인버스 2X 구리 선물 ETN,0,정상
510015,대신 밀 선물 ETN(H),0,정상
510016,대신 천연가스 선물 ETN(H),0,정상
510017,대신 2X 철광석 선물 ETN(H),0,정상
510019,대신 인버스 천연가스 선물 ETN(H),0,정상
510020,대신 2X 알루미늄 선물 ETN(H),0,정상
510021,대신 인버스 2X 알루미늄 선물 ETN(H),0,정상
510022,대신 S&P WTI원유 선물 ETN,0,정상
510023,대신 S&P 인버스 WTI원유 선물 ETN,0,정상
510024,대신 인버스 밀 선물 ETN(H),0,정상
510025,대신 S&P500 VIX S/T 선물 ETN,0,정상
510026,대신 레버리지 코스닥 150 선물 ETN,0,정상
510027,대신 인버스 2X 코스닥 150 선물 ETN,0,정상
510028,대신 S&P 2X 천연가스 선물 ETN,0,정상
510029,대신 S&P 인버스 2X 천연가스 선물 ETN,0,정상
510030,대신 레버리지 KRX 금현물 ETN,0,정상
510031,대신 철광석 선물 ETN(H) B,0,정상
510032,대신 인버스 철광석 선물 ETN(H) B,0,정상
520030,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,0,정상
520033,미래에셋 레버리지 은 선물 ETN,0,정상
520034,미래에셋 인버스 2X 은 선물 ETN,0,정상
520037,미래에셋 코스피200 선물 ETN,0,정상
520038,미래에셋 인버스 코스피200 선물 ETN,0,정상
520039,미래에셋 코스닥150 선물 ETN,0,정상
520040,미래에셋 인버스 코스닥150 선물 ETN,0,정상
520043,미래에셋 S&P 유럽탄소배출권 선물 ETN,0,정상
520046,미래에셋 레버리지 옥수수 선물 ETN,0,정상
520047,미래에셋 인버스 2X 옥수수 선물 ETN,0,정상
520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),0,정상
520052,미래에셋 천연가스 선물 ETN(H),0,정상
520053,미래에셋 인버스 천연가스 선물 ETN(H),0,정상
520054,미래에셋 레버리지 코스피200 선물 ETN,0,정상
520055,미래에셋 인버스 2X 코스피200 선물 ETN,0,정상
520056,미래에셋 레버리지 코스닥150 선물 ETN,0,정상
520057,미래에셋 인버스 2X 코스닥150 선물 ETN,0,정상
520058,미래에셋 S&P 2X 천연가스 선물 ETN(H),0,정상
520059,미래에셋 S&P -2X 천연가스 선물 ETN(H),0,정상
520060,미래에셋 FnGuide 부산엑스포 추가수익 ETN,0,정상
520061,미래에셋 인도네시아 Top5 ETN,0,정상
520062,미래에셋 인도네시아 금속&에너지 Top5 ETN,0,정상
520004,미래에셋 전기전자 Core5 ETN,0,정상
520005,미래에셋 인버스 전기전자 Core5 ETN,0,정상
520006,미래에셋 에너지화학 Core5 ETN,0,정상
520007,미래에셋 인버스 에너지화학 Core5 ETN,0,정상
520013,미래에셋 Q150 Core5 ETN,0,정상
520014,미래에셋 미디어엔터 Core5 ETN,0,정상
520015,미래에셋 인버스 미디어엔터 Core5 ETN,0,정상
520026,미래에셋 코스피 양매도 5% OTM ETN,0,정상
520009,미래에셋 레버리지 원유선물혼합 ETN(H),0,정상
520010,미래에셋 원유선물혼합 ETN(H),0,정상
520011,미래에셋 인버스 원유선물혼합 ETN(H),0,정상
520003,미래에셋 원자재 선물 ETN(H),0,정상
530068,삼성 레버리지 천연가스 선물 ETN B,0,정상
530070,삼성 레버리지 나스닥 100 ETN(H),0,정상
530071,삼성 인버스 2X 나스닥 100 ETN(H),0,정상
530073,삼성 HSCEI ETN(H),0,정상
530074,삼성 인버스 HSCEI ETN(H),0,정상
530075,삼성 레버리지 HSCEI ETN(H),0,정상
530076,삼성 인버스 2X HSCEI ETN(H),0,정상
530077,삼성 나스닥 100 ETN(H),0,정상
530078,삼성 인버스 나스닥 100 ETN(H),0,정상
530079,삼성 항셍테크 ETN(H),0,정상
530080,삼성 인버스 항셍테크 ETN(H),0,정상
530081,삼성 레버리지 항셍테크 ETN(H),0,정상
530082,삼성 인버스 2X 항셍테크 ETN(H),0,정상
530083,삼성 금 선물 ETN(H),0,정상
530084,삼성 인버스 금 선물 ETN(H),0,정상
530087,삼성 KRX 2차전지 K-뉴딜 ETN,0,정상
530088,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,0,정상
530089,삼성 은 선물 ETN(H),0,정상
530090,삼성 인버스 은 선물 ETN(H),0,정상
530091,삼성 코스피 200 ETN,0,정상
530092,삼성 인버스 코스피 200 선물 ETN,0,정상
530093,삼성 코스닥 150 ETN,0,정상
530094,삼성 인버스 코스닥 150 선물 ETN,0,정상
530095,삼성 구리 선물 ETN(H),0,정상
530096,삼성 인버스 구리 선물 ETN(H),0,정상
530097,삼성 알루미늄 선물 ETN,0,정상
530098,삼성 블룸버그 WTI원유 선물 ETN,0,정상
530099,삼성 블룸버그 레버리지 WTI원유 선물 ETN,0,정상
530100,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,0,정상
530101,삼성 FnGuide 웹 3.0 ETN,0,정상
530102,삼성 인버스 2X 천연가스 선물 ETN C,0,정상
530103,삼성 KRX 리츠 TOP10 월배당 ETN,0,정상
530104,삼성 레버리지 코스피200 선물 ETN,0,정상
530105,삼성 인버스 2X 코스피200 선물 ETN,0,정상
530106,삼성 레버리지 코스닥150 선물 ETN,0,정상
530107,삼성 인버스 2X 코스닥150 선물 ETN,0,정상
530109,삼성 S&P500 VIX S/T 선물 ETN,0,정상
530067,삼성 KRX 금현물 ETN,0,정상
530060,삼성 코스피 양매도 5% OTM ETN,0,정상
530015,삼성 미국 대형 성장주 ETN(H),0,정상
530016,삼성 미국 대형 가치주 ETN(H),0,정상
530019,삼성 미국 대형 성장주 ETN,0,정상
530020,삼성 미국 대형 가치주 ETN,0,정상
530031,삼성 레버리지 WTI원유 선물 ETN,0,정상
530036,삼성 인버스 2X WTI원유 선물 ETN,0,정상
530055,삼성 레버리지 금 선물 ETN(H),0,정상
530056,삼성 인버스 2X 금 선물 ETN(H),0,정상
530061,삼성 레버리지 은 선물 ETN(H),0,정상
530062,삼성 인버스 2X 은 선물 ETN(H),0,정상
530063,삼성 레버리지 구리 선물 ETN(H),0,정상
530064,삼성 인버스 2X 구리 선물 ETN(H),0,정상
530002,삼성 인버스 China A50 선물 ETN(H),0,정상
530014,삼성 China A50 선물 ETN(H),0,정상
530023,삼성 레버리지 China A50 선물 ETN(H),0,정상
550059,QV iSelect 글로벌 EMP ETN(H),0,정상
550061,QV 인버스 미국 IT TOP5 ETN(H),0,정상
550062,QV 레버리지 금 선물 ETN(H),0,정상
550063,QV 인버스 레버리지 금 선물 ETN(H),0,정상
550064,QV 레버리지 은 선물 ETN(H),0,정상
550065,QV 인버스 레버리지 은 선물 ETN(H),0,정상
550066,QV S&P500 버퍼10% 9월 ETN,0,정상
550067,QV 코스피 200 ETN,0,정상
550068,QV 코스닥 150 ETN,0,정상
550069,QV 레버리지 구리 선물 ETN(H),0,정상
550070,QV 인버스 레버리지 구리 선물 ETN(H),0,정상
550071,QV 블룸버그 2X WTI원유선물 ETN,0,정상
550072,QV 블룸버그 -2X WTI원유선물 ETN,0,정상
550073,QV iSelect-WG 그린에너지 ESG ETN,0,정상
550074,QV 블룸버그 2X 천연가스 선물 ETN(H),0,정상
550075,QV 블룸버그 -2X 천연가스 선물 ETN(H),0,정상
550076,QV US 500 월간레버리지 ETN(H),0,정상
550077,QV S&P500 버퍼10% 3월 ETN(H),0,정상
550078,QV S&P500 버퍼10% 6월 ETN(H),0,정상
550079,QV S&P500 버퍼10% 12월 ETN(H),0,정상
550080,QV US 500 ETN(H),0,정상
550081,QV S&P500 VIX S/T 선물 ETN D,0,정상
550057,QV 코스피 변동성 매칭형 양매도 ETN,0,정상
550041,QV 미국 IT TOP5 ETN(H),0,정상
550044,QV 레버리지 S&P500 ETN,0,정상
550045,QV 인버스 레버리지 S&P500 ETN,0,정상
550043,QV 인버스 레버리지 WTI원유 선물 ETN(H),0,정상
570045,TRUE 레버리지 천연가스 선물 ETN(H),0,정상
570046,TRUE 인버스 2X 천연가스 선물 ETN(H),0,정상
570047,TRUE FTSE100 ETN,0,정상
570048,TRUE 유로스탁스50 양매도 5% OTM ETN(H),0,정상
570049,TRUE S&P500 양매도 4% OTM ETN(H),0,정상
570050,TRUE S&P500 선물 ETN,0,정상
570051,TRUE 나스닥 100 ETN,0,정상
570052,TRUE 플래티넘 선물 ETN,0,정상
570053,TRUE 인버스 플래티넘 선물 ETN,0,정상
570054,TRUE 레버리지 유로스탁스50 ETN(H) B,0,정상
570055,TRUE 금 선물 ETN,0,정상
570056,TRUE 인버스 금 선물 ETN,0,정상
570057,TRUE 은 선물 ETN,0,정상
570058,TRUE 인버스 은 선물 ETN,0,정상
570059,TRUE 레버리지 금 선물 ETN,0,정상
570060,TRUE 인버스 2X 금 선물 ETN,0,정상
570061,TRUE 레버리지 은 선물 ETN,0,정상
570062,TRUE 인버스 2X 은 선물 ETN,0,정상
570063,TRUE 베트남 VN30 선물 ETN(H),0,정상
570064,TRUE 인버스 베트남 VN30 선물 ETN(H),0,정상
570065,TRUE 레버리지 베트남 VN30 선물 ETN(H),0,정상
570066,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),0,정상
570067,TRUE 코스피 200 ETN,0,정상
570068,TRUE 코스닥 150 ETN,0,정상
570069,TRUE 레버리지 플래티넘 선물 ETN,0,정상
570070,TRUE 인버스 2X 플래티넘 선물 ETN,0,정상
570071,TRUE 구리 선물 ETN,0,정상
570072,TRUE 레버리지 구리 선물 ETN,0,정상
570073,TRUE 인버스 2X 구리 선물 ETN,0,정상
570074,TRUE S&P 유럽탄소배출권 선물 ETN(H),0,정상
570077,TRUE 블룸버그 WTI원유 선물 ETN,0,정상
570078,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,0,정상
570079,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,0,정상
570080,TRUE FnGuide IoT ETN,0,정상
570081,TRUE 레버리지 코스닥 150 선물 ETN,0,정상
570082,TRUE 인버스 2X 코스닥 150 선물 ETN,0,정상
570083,TRUE 블룸버그 레버리지 천연가스 선물 ETN,0,정상
570084,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,0,정상
570085,TRUE 블룸버그 인도네시아 대표원자재 ETN,0,정상
570019,TRUE 코스피 양매도 5% OTM ETN,0,정상
570029,TRUE 코스피 양매도 3% OTM ETN,0,정상
570022,TRUE 레버리지 S&P500 선물 ETN(H),0,정상
570023,TRUE 인버스 2X S&P500 선물 ETN(H),0,정상
570042,TRUE 인버스 나스닥 100 ETN,0,정상
570043,TRUE 레버리지 나스닥 100 ETN,0,정상
570044,TRUE 인버스 2X 나스닥 100 ETN,0,정상
570025,TRUE 인버스 유로스탁스50 ETN(H) B,0,정상
570027,TRUE 인버스 2X 유로스탁스50 ETN(H),0,정상
570028,TRUE 인버스 HSCEI ETN(H) B,0,정상
570031,TRUE 레버리지 HSCEI ETN(H),0,정상
570032,TRUE 인버스 2X HSCEI ETN(H),0,정상
580011,KB FnGuide 언택트 ETN,0,정상
580013,KB KRX ESG Eco ETN,0,정상
580014,KB 인버스 2X 나스닥 100 ETN,0,정상
580015,KB 레버리지 나스닥 100 ETN,0,정상
580016,KB 레버리지 S&P 500 선물 ETN(H),0,정상
580017,KB 인버스 2X S&P 500 선물 ETN,0,정상
580019,KB 인버스 2X 항셍테크 선물 ETN,0,정상
580020,KB 천연가스 선물 ETN(H),0,정상
580021,KB 인버스 천연가스 선물 ETN,0,정상
580022,KB 레버리지 금 선물 ETN(H),0,정상
580023,KB 인버스 2X 금 선물 ETN(H),0,정상
580024,KB 레버리지 KRX BBIG K-뉴딜 ETN,0,정상
580025,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,0,정상
580026,KB 레버리지 은 선물 ETN(H),0,정상
580027,KB 인버스 2X 은 선물 ETN(H),0,정상
580028,KB KOSPI 200 선물 ETN,0,정상
580029,KB 인버스 KOSPI 200 선물 ETN,0,정상
580030,KB KOSDAQ 150 선물 ETN,0,정상
580031,KB 인버스 KOSDAQ150 선물 ETN,0,정상
580032,KB 레버리지 구리 선물 ETN(H),0,정상
580033,KB 인버스 2X 구리 선물 ETN(H),0,정상
580034,KB 레버리지 FANG 플러스 ETN(H),0,정상
580035,KB S&P 유럽탄소배출권 선물 ETN(H),0,정상
580036,KB S&P 레버리지 WTI원유 선물 ETN(H),0,정상
580037,KB S&P 인버스 2X WTI원유 선물 ETN,0,정상
580038,KB 레버리지 KRX 리츠 TOP 10 ETN,0,정상
580039,KB 레버리지 KOSPI 200 선물 ETN,0,정상
580040,KB 인버스 2X KOSPI 200 선물 ETN,0,정상
580043,KB 레버리지 KOSDAQ 150 선물 ETN,0,정상
580044,KB 인버스 2X KOSDAQ 150 선물 ETN,0,정상
580045,KB 블룸버그 레버리지 천연가스선물 ETN(H),0,정상
580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),0,정상
580047,KB 레버리지 항셍테크 선물 ETN(H) B,0,정상
580010,KB Wise 분할매매 ETN,0,정상
590018,미래에셋 중국 심천 100 ETN,0,정상
610001,메리츠 인플레이션 국채 ETN,0,정상
610002,메리츠 레버리지 인플레이션 국채 ETN,0,정상
610003,메리츠 미국 인플레이션 국채 ETN(H),0,정상
610004,메리츠 미국레버리지 인플레이션국채ETN(H),0,정상
610005,메리츠 레버리지 KRX300 선물 ETN,0,정상
610006,메리츠 인버스 2X KRX300 선물 ETN,0,정상
610007,메리츠 국채30년 ETN,0,정상
610008,메리츠 레버리지 국채30년 ETN,0,정상
610009,메리츠 인버스 국채30년 ETN,0,정상
610010,메리츠 인버스 2X 국채30년 ETN,0,정상
610011,메리츠 금 선물 ETN(H),0,정상
610012,메리츠 레버리지 금 선물 ETN(H),0,정상
610013,메리츠 인버스 2X 금 선물 ETN(H),0,정상
610014,메리츠 은 선물 ETN(H),0,정상
610015,메리츠 인버스 은 선물 ETN(H),0,정상
610016,메리츠 레버리지 은 선물 ETN(H),0,정상
610017,메리츠 인버스 2X 은 선물 ETN(H),0,정상
610018,메리츠 국채10년 ETN,0,정상
610019,메리츠 레버리지 국채10년 ETN,0,정상
610020,메리츠 인버스 국채10년 ETN,0,정상
610021,메리츠 인버스 2X 국채10년 ETN,0,정상
610022,메리츠 미국채10년 ETN(H),0,정상
610023,메리츠 레버리지 미국채10년 ETN(H),0,정상
610024,메리츠 인버스 미국채10년 ETN(H),0,정상
610025,메리츠 인버스 2X 미국채10년 ETN(H),0,정상
610026,메리츠 구리 선물 ETN(H),0,정상
610027,메리츠 인버스 구리 선물 ETN(H),0,정상
610028,메리츠 레버리지 구리 선물 ETN(H),0,정상
610029,메리츠 인버스 2X 구리 선물 ETN(H),0,정상
610030,메리츠 S&P 유럽탄소배출권 선물 ETN(H),0,정상
610031,메리츠 S&P 유럽탄소배출권 선물 ETN,0,정상
610032,메리츠 CSI 300 ETN,0,정상
610033,메리츠 STAR 50 ETN,0,정상
610034,메리츠 대표 농산물 선물 ETN(H),0,정상
610035,메리츠 레버리지 대표 농산물 선물 ETN(H),0,정상
610036,메리츠 인버스 2X 대표 농산물 선물 ETN(H),0,정상
610037,메리츠 미국채30년 ETN(H),0,정상
610038,메리츠 레버리지 미국채30년 ETN(H),0,정상
610039,메리츠 인버스 미국채30년 ETN(H),0,정상
610040,메리츠 인버스 2X 미국채30년 ETN(H),0,정상
610041,메리츠 블룸버그 레버리지 WTI선물 ETN(H),0,정상
610042,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),0,정상
610043,메리츠 천연가스 선물 ETN(H),0,정상
610044,메리츠 인버스 천연가스 선물 ETN(H),0,정상
610045,메리츠 국채3년 ETN,0,정상
610046,메리츠 레버리지 국채3년 ETN,0,정상
610047,메리츠 인버스 국채3년 ETN,0,정상
610048,메리츠 인버스 2X 국채3년 ETN,0,정상
610049,메리츠 국채5년 ETN,0,정상
610050,메리츠 레버리지 국채5년 ETN,0,정상
610051,메리츠 인버스 국채5년 ETN,0,정상
610052,메리츠 인버스 2X 국채5년 ETN,0,정상
610053,메리츠 블룸버그 2X 천연가스 선물 ETN(H),0,정상
610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),0,정상
610055,메리츠 3X 레버리지 국채3년 ETN,0,정상
610056,메리츠 인버스 3X 국채3년 ETN,0,정상
610057,메리츠 3X 레버리지 국채5년 ETN,0,정상
610058,메리츠 인버스 3X 국채5년 ETN,0,정상
610059,메리츠 3X 레버리지 국채10년 ETN,0,정상
610060,메리츠 인버스 3X 국채10년 ETN,0,정상
610061,메리츠 3X 레버리지 국채30년 ETN,0,정상
610062,메리츠 인버스 3X 국채30년 ETN,0,정상
700007,하나 코스닥150 선물 ETN,0,정상
700008,하나 인버스 코스닥150 선물 ETN,0,정상
700009,하나 레버리지 구리 선물 ETN(H),0,정상
700010,하나 인버스 2X 구리 선물 ETN(H),0,정상
700011,하나 레버리지 옥수수 선물 ETN(H),0,정상
700012,하나 인버스 2X 옥수수 선물 ETN(H),0,정상
700013,하나 레버리지 콩 선물 ETN(H),0,정상
700014,하나 인버스 2X 콩 선물 ETN(H),0,정상
700015,하나 S&P 레버리지 WTI원유 선물 ETN,0,정상
700016,하나 S&P 인버스 2X WTI원유 선물 ETN,0,정상
700017,하나 레버리지 코스닥150 선물 ETN,0,정상
700018,하나 인버스 2X 코스닥150 선물 ETN,0,정상
700019,하나 블룸버그 2X 천연가스 선물 ETN(H),0,정상
700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),0,정상
700021,하나 iSelect-WG 탄소중립 ESG ETN,0,정상
700022,하나 Solactive US Tech Top 10 ETN(H),0,정상
700023,하나 Solactive 2X US Tech Top 10 ETN(H),0,정상
760001,키움 미국달러선물 ETN,0,정상
760002,키움 코스피 200 ETN,0,정상
760003,키움 코스닥 150 ETN,0,정상
760004,키움 인버스 미국달러선물 ETN,0,정상
760005,키움 INDXX 미국테크탑10 ETN,0,정상
900140,엘브이엠씨홀딩스,0,정상
TICKER,TICKER_NM,TICKER_TYPE,TICKER_STAT
900110,이스트아시아홀딩스,10,정상
900270,헝셩그룹,10,정상
900260,로스웰,10,정상
900290,GRT,10,투자주의
900300,오가닉티코스메틱,10,정상
900310,컬러레이,10,정상
900340,윙입푸드,10,정상
000250,삼천당제약,10,정상
000440,중앙에너비스,10,정상
001000,신라섬유,10,정상
001540,안국약품,10,정상
001810,무림SP,10,정상
001840,이화공영,10,정상
002230,피에스텍,10,투자주의환기종목
002290,삼일기업공사,10,정상
002680,한탑,10,정상
002800,신신제약,10,정상
003100,선광,10,정상
003310,대주산업,10,정상
003380,하림지주,10,정상
003800,에이스침대,10,정상
004590,한국가구,10,정상
004650,창해에탄올,10,정상
004780,대륙제관,10,정상
005160,동국산업,10,정상
005290,동진쎄미켐,10,정상
005670,푸드웰,10,정상
005710,대원산업,10,정상
005860,한일사료,10,정상
005990,매일홀딩스,10,정상
006050,국영지앤엠,10,정상
006140,피제이전자,10,정상
006580,대양제지,10,정상
006620,동구바이오제약,10,정상
006730,서부T&D,10,정상
006910,보성파워텍,10,정상
006920,모헨즈,10,정상
007330,푸른저축은행,10,정상
007370,진양제약,10,정상
007390,네이처셀,10,정상
007530,영신금속,10,정상
007680,대원,10,정상
007720,대명소노시즌,10,정상
007770,한일화학,10,정상
007820,에스엠코어,10,정상
008290,원풍물산,10,정상
008370,원풍,10,정상
008470,부스타,10,정상
008830,대동기어,10,정상
009300,삼아제약,10,정상
009520,포스코엠텍,10,정상
009620,삼보산업,10,정상
009730,코센,10,정상
009780,엠에스씨,10,정상
010170,대한광통신,10,정상
010240,흥국,10,정상
010280,쌍용정보통신,10,정상
010470,오리콤,10,정상
011040,경동제약,10,정상
011080,형지I&C,10,정상
011320,유니크,10,정상
011370,서한,10,정상
011560,세보엠이씨,10,정상
012340,뉴인텍,10,정상
012620,원일특강,10,정상
012700,리드코프,10,정상
012790,신일제약,10,정상
012860,모베이스전자,10,정상
013030,하이록코리아,10,정상
013120,동원개발,10,정상
013310,아진산업,10,정상
013720,CBI,10,정상
013810,스페코,10,정상
013990,아가방컴퍼니,10,정상
014100,메디앙스,10,정상
014190,원익큐브,10,정상
014200,광림,10,정상
014470,부방,10,정상
014570,고려제약,10,정상
014620,성광벤드,10,정상
014940,오리엔탈정공,10,정상
014970,삼륭물산,10,정상
015710,코콤,10,정상
015750,성우하이텍,10,정상
016100,리더스코스메틱,10,정상
016250,SGC이테크건설,10,정상
016600,큐캐피탈,10,정상
016670,디모아,10,정상
016790,카나리아바이오,10,정상
016920,카스,10,정상
017000,신원종합개발,10,정상
017250,인터엠,10,정상
017480,삼현철강,10,정상
017510,세명전기,10,정상
017650,대림제지,10,정상
017890,한국알콜,10,정상
018000,유니슨,10,정상
018120,진로발효,10,정상
018290,브이티지엠피,10,정상
018310,삼목에스폼,10,정상
018620,우진비앤지,10,정상
018680,서울제약,10,정상
018700,바른손,10,정상
019010,베뉴지,10,정상
019210,와이지-원,10,정상
019540,일지테크,10,정상
019550,SBI인베스트먼트,10,정상
019570,리더스 기술투자,10,정상
019590,엠벤처투자,10,정상
019660,글로본,10,정상
019770,서연탑메탈,10,정상
019990,에너토크,10,정상
020180,대신정보통신,10,정상
020400,대동금속,10,정상
020710,시공테크,10,정상
021040,대호특수강,10,정상
021045,대호특수강우,10,정상
021080,에이티넘인베스트,10,정상
